	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
RD3	8018.10058937016	-0.74302854225294	0.0996783862534476	-7.45405116162022	9.05168705878206e-14	5.77458279189170e-12
COL18A1	550.397691939905	1.13466466477497	0.15223046049582	7.44594259122619	9.62546594253342e-14	6.11404596427675e-12
TNPO1	4842.33373497028	0.723779386043774	0.0972883719624451	7.43919816327248	1.01298272048057e-13	6.40667907655663e-12
CCM2	522.204712913642	1.14866300376441	0.154266961229044	7.43761685801322	1.02517884195287e-13	6.45598675878734e-12
GMPR	593.787466077478	-1.1845816376712	0.159446088440374	-7.42177455082859	1.15561403306899e-13	7.2462926099236e-12
SMARCC2	4379.34313352129	0.689912119146624	0.092983334283855	7.41942701940303	1.17628093713909e-13	7.3444979534646e-12
CHST2	79.1139138961201	-2.12415805095804	0.276311324154154	-7.41667386813926	1.2009818918731e-13	7.46695224553133e-12
GJD2	3767.89200292832	0.787637196975587	0.106454485677671	7.39839609669388	1.37839181507448e-13	8.53381565510034e-12
KIAA1755	67.4949764107944	-2.80126755294294	0.287877799890937	-7.39679953796041	1.39505904230762e-13	8.60071484360494e-12
PSD4	576.978461502325	-1.11704440997401	0.151204370231386	-7.38050511955013	1.57690113035196e-13	9.68111727433237e-12
PRKAR2A	2313.58336063041	0.76324196702156	0.103415642331456	7.37960119882538	1.58764366158371e-13	9.70645643600738e-12
GDPD5	1607.91671956927	-0.82549781114445	0.111920630525965	-7.37442802122335	1.65052121683538e-13	1.00490032425832e-11
HIVEP3	1132.35102906666	-0.967718137370582	0.131514332218702	-7.35579115611783	1.89799565125591e-13	1.14958094587211e-11
TCF25	1461.10177476119	0.857278921906785	0.116527690945953	7.35538159499663	1.90382450655573e-13	1.14958094587211e-11
ATP2A3	379.058082929345	-1.51788216560572	0.205985485601787	-7.35143508699464	1.96089991341158e-13	1.17919198481509e-11
CASC7	2926.3916049944	0.76101831144466	0.103521417577302	7.35075966126247	1.97083514801834e-13	1.18032914803563e-11
FRAS1	63.2621619791735	-2.23798437372801	0.285636409885678	-7.34951864125225	1.98921911854522e-13	1.18649642790301e-11
RASD1	215.74206658242	-1.55499369761779	0.210579349468354	-7.34512430539166	2.05567959797365e-13	1.22117355226994e-11
MAPKAPK2	2453.6591177321	-0.752883398367584	0.102593442848853	-7.33782153428129	2.17098381029718e-13	1.28446957453591e-11
PPP2R5D	5154.26540365962	0.823460970711325	0.112337088916429	7.32995825194703	2.30224438684983e-13	1.35665991519067e-11
MIR7-3HG	280.22930554638	-1.44652212826812	0.196951044106758	-7.31922775764313	2.49401994429397e-13	1.46379018570502e-11
MACROD1	384.868500131863	1.43367387160895	0.195546473052933	7.31615358145172	2.55179598337522e-13	1.49173316589899e-11
PDE2A	256.191363460012	-1.55229806025326	0.211359336160257	-7.31381090709876	2.59670494695811e-13	1.51196236852049e-11
GDF15	1443.51187631608	1.05809584718881	0.144951554788838	7.29731666995099	2.93563317601618e-13	1.70255120915753e-11
FHL1	1396.43768043598	0.873261304516977	0.119657196170726	7.2963980940625	2.95573523226646e-13	1.70746075051362e-11
CPEB4	505.898899234413	1.19835530282538	0.164304216983906	7.2842787206626	3.23395802810782e-13	1.86085749593828e-11
ADCK3	2614.93802758425	0.771943152669107	0.106146300719749	7.27184881149416	3.54600349416827e-13	2.03244176835668e-11
P2RX1	69.2351653371985	-2.1661108771318	0.284911797068254	-7.26673594981231	3.68277678306316e-13	2.10262193532629e-11
GPX3	568.708702462798	-1.14798864027722	0.15796179230495	-7.26052756918939	3.85583445551157e-13	2.19289375836129e-11
SPTBN2	5802.57125297051	0.668639864430514	0.0923155234122458	7.24276289539095	4.39635122294922e-13	2.49064330093953e-11
MIEF1	2061.6686721246	0.762896305755979	0.105396224435152	7.23756068978559	4.56826346688323e-13	2.57808191729144e-11
EPHA2	2015.85960337362	0.863100817733185	0.119399994533399	7.22757424412194	4.91697349667611e-13	2.76424337611987e-11
SMG7	5077.09618852726	0.670999078672055	0.0928678126108404	7.22508141121767	5.0080173193291e-13	2.80468084452351e-11
CAMK2N1	716.539237813831	-1.0442993827978	0.144491125300855	-7.22283397270375	5.09151629717905e-13	2.84060146876457e-11
PDGFC	293.569022944373	1.40625148038564	0.194131945515841	7.22156944765589	5.13909646771458e-13	2.85570425345564e-11
GFRA2	103.725877435577	-1.93270123489876	0.262653633902968	-7.22108312570595	5.15751125990422e-13	2.85570425345564e-11
MYOM2	1312.02284191118	0.878594225795185	0.121682422976046	7.21869463157498	5.24889726923715e-13	2.89537855757582e-11
NEUROG1	1278.76025630626	0.959036807463859	0.132899291087136	7.21436777957949	5.41851268868252e-13	2.97774669217373e-11
MPP7	854.353140645127	-0.981197869761364	0.135971074355949	-7.21272405248967	5.48434853977405e-13	3.00268082552629e-11
SRCRB4D	157.203817066068	-1.78559789740888	0.245584685300187	-7.20540572396851	5.7871272698205e-13	3.15667354758647e-11
CAST	580.180491200919	-1.11948081200161	0.155233301065486	-7.20488041922976	5.80948104839565e-13	3.1571302008559e-11
C6orf132	73.2982461834379	-2.07603269105334	0.278180119095155	-7.20073316078801	5.98896503487899e-13	3.24265992460441e-11
KCNK3	4147.00173309076	-0.756914068788092	0.105192012675279	-7.19514710768196	6.23934579598841e-13	3.36580591413743e-11
COBLL1	1510.7298147964	-0.896054610108538	0.124605946085112	-7.18954875525577	6.50058045093748e-13	3.49388340500387e-11
C1QL3	2075.69075278973	-0.859416317412563	0.119606284277158	-7.18430090435944	6.75519411756376e-13	3.61748041193478e-11
PSMD13	1557.73863867375	0.810496638658372	0.112899851758928	7.17771941944374	7.08838416407245e-13	3.77002268003307e-11
PHYHIP	144.403493921238	-1.74418031207435	0.240582016279073	-7.17766057027828	7.09143501457865e-13	3.77002268003307e-11
BLCAP	725.996372855479	1.02010156691019	0.14226619988207	7.16625167844733	7.7079015832381e-13	4.08296173035569e-11
RHOBTB1	2495.83014854976	-0.775778950270452	0.108255003755963	-7.16549239324169	7.7507460815011e-13	4.09088839042682e-11
ADAM19	677.507504454913	-1.11219995537742	0.155483386995823	-7.14741751393157	8.84256208083285e-13	4.6504270040165e-11
ITM2C	3829.28918950473	-0.745112739527579	0.104296667315247	-7.14376675742894	9.08074372139355e-13	4.75863402228598e-11
BCL7A	1861.54843939828	0.774367066380235	0.108402239848345	7.14255529538906	9.16116438220174e-13	4.78369270391623e-11
ARHGAP32	17837.2734240371	0.618820581051454	0.0866545296160264	7.14118005840571	9.25330426684805e-13	4.79765842782549e-11
GTPBP1	5386.23693236141	0.648342189743625	0.0907859188944392	7.14123578406637	9.24955306968841e-13	4.79765842782549e-11
C4orf32	446.229504032183	-1.33615871387689	0.186867568769489	-7.13804675959953	9.46664314209538e-13	4.89098784591428e-11
ARID5A	243.997157561625	-1.46720581304429	0.204812409772322	-7.13444727313656	9.71768564404571e-13	5.00307373526606e-11
PFKM	2486.88053854861	0.740067053642944	0.104178384083749	7.10320218255577	1.21898868383325e-12	6.25392341184802e-11
TNRC6C	2790.75755559998	0.732009704399376	0.103185099594898	7.09361776119696	1.30650679255444e-12	6.67957288054054e-11
FAM117A	951.015506277107	-0.93229102363936	0.131458675946729	-7.0891845230418	1.34904553821328e-12	6.87310596604285e-11
PRSS12	1250.83155818494	1.04934349538486	0.148105921383575	7.08270797355474	1.41364373739605e-12	7.17729915529833e-11
AKNA	2759.75650536635	-0.766624661523232	0.108238860532702	-7.08210409296848	1.41981938711611e-12	7.1837965059154e-11
MARCH4	217.321519201232	-1.49827063033676	0.210676526651348	-7.07814837525431	1.46093262270214e-12	7.36641387385169e-11
APPL2	384.756444290041	1.26489005325436	0.17882798543428	7.06103671648461	1.65264915655553e-12	8.250206587643e-11
KCNS3	757.359242304656	-1.05644320895604	0.149521425720024	-7.06100070345929	1.653077582476e-12	8.250206587643e-11
TXN2	847.325409909324	0.955421248280504	0.13523085865065	7.06193519212503	1.64199570658121e-12	8.250206587643e-11
ARHGEF17	1273.7729831015	-0.856664121272164	0.121312512032214	-7.05998344123414	1.66522446608052e-12	8.28265714942357e-11
LINC01053	689.383037589979	-1.10944689459009	0.15754155468203	-7.03698155950715	1.96448841025765e-12	9.73815487963191e-11
MTMR1	1664.08447244221	0.841779253793522	0.119623238592418	7.03579962229357	1.98121485713088e-12	9.78800188507789e-11
CCDC88C	6208.28815218041	0.763178544290517	0.108498440642918	7.03379408821508	2.00991680213645e-12	9.8964796099826e-11
CNRIP1	1548.0358914042	0.943192618831803	0.13430439260517	7.02134666150861	2.19739889561724e-12	1.07834227409337e-10
FLRT2	406.059793586604	-1.316143090658	0.187289166215886	-7.0140308227566	2.31548350612615e-12	1.1325029828463e-10
PLAG1	442.313456529515	-1.15590325910035	0.164706428832561	-7.00882735402643	2.40323778571306e-12	1.17151853919494e-10
ADCY1	3047.00912044137	-0.71886860871321	0.102602527532643	-7.00585762173807	2.45477452195895e-12	1.19267902518886e-10
RAI14	3017.57491958882	-0.859120111841104	0.122634125603875	-7.00485739144648	2.47237533567481e-12	1.19726611552332e-10
IQSEC1	6921.84961178646	-0.619831639600786	0.0886714352144566	-6.99005857111245	2.74771508195525e-12	1.3262244538661e-10
GABARAPL1	1227.60680186543	-0.867955845296494	0.124329463704672	-6.97936990244602	2.96506855182838e-12	1.42644101183534e-10
SEZ6L	126.263044442417	-1.77633153868472	0.251718375886203	-6.97497179350994	3.05932189837712e-12	1.46697484362378e-10
CACNA1H	4596.77479673498	0.835293941299197	0.119788974094942	6.97260749726303	3.11119758716705e-12	1.48699029956033e-10
ABCC4	1718.69624626316	-0.891838703368311	0.128042484354597	-6.96393528552881	3.30896656130084e-12	1.57637877772621e-10
BAZ1A	6950.48721580802	0.656113802244707	0.094241978145009	6.96185873576652	3.35812156529945e-12	1.59461869668734e-10
GPR37L1	84.3068662416129	-1.9668378492045	0.276108205543263	-6.95936422001872	3.41811772853597e-12	1.61787230421962e-10
RP11-830F9.7	85.5776241711729	-1.91139103196001	0.26893938602732	-6.95054501017027	3.63877676933806e-12	1.71677721982307e-10
MYL12A	864.329453319393	0.940159734138557	0.135297607680125	6.94578583151738	3.76359370183758e-12	1.76997469189304e-10
FXYD6	592.230632638768	1.09798378538851	0.157967991197374	6.94475952209826	3.79105547135753e-12	1.77153366023023e-10
NUTF2	3798.19745944271	0.660416094880188	0.0950880013068654	6.9450218776133	3.78401678388048e-12	1.77153366023023e-10
ELK3	263.387119980636	-1.36845767032227	0.196488819637187	-6.94264092237497	3.84836733048074e-12	1.79260615365536e-10
GRK5	568.854572868609	-1.04211073446581	0.150107982809856	-6.93663205798082	4.01557878048936e-12	1.86457555209242e-10
ARR3	510.041829279639	-1.14836934320369	0.165401917652677	-6.93488856680121	4.06541488452775e-12	1.88176128077841e-10
WDR82	3995.17813159997	0.671985858995254	0.097008061473534	6.92681394862316	4.30424047697844e-12	1.98604152574543e-10
REEP3	953.100349949614	-0.905157317571911	0.1308912812494	-6.91282240955831	4.75104586721902e-12	2.18533216331363e-10
ARL15	298.284115344202	-1.2959975007333	0.187407237689292	-6.89823914695209	5.26510599392516e-12	2.40669471180261e-10
TCP1	4933.568725081	0.67430085028077	0.0977457603088729	6.8982804461982	5.26357590688482e-12	2.40669471180261e-10
CRIP2	520.785289854251	1.07331218662667	0.15562292481217	6.89060770256635	5.55545469831263e-12	2.5315275400106e-10
FAM19A5	1105.09145525481	0.873114738184766	0.126786592587696	6.8846031395791	5.79488562925584e-12	2.63245686805173e-10
PDE6A	891.437369890754	-0.955184130866729	0.138736086701806	-6.88214992590482	5.89559149188748e-12	2.66993870248349e-10
COL4A2	4988.08595813759	0.652837312665014	0.094965249307365	6.87427238870176	6.23070538585727e-12	2.81301969620566e-10
AGPAT3	4618.3919867213	-0.667428398110659	0.0973756888184567	-6.85388388531513	7.1871426606675e-12	3.23487559079676e-10
WDR62	1540.54190496726	0.855345879709735	0.124792713628671	6.85300603032976	7.23140364086307e-12	3.2448435970148e-10
MYT1	755.511339179453	0.942492920828627	0.137583041402391	6.84711386622772	7.53547393208471e-12	3.37097588431338e-10
ZBTB7C	282.858735659932	-1.29891028203189	0.189331827380545	-6.84228808358022	7.79381520222569e-12	3.47594682256102e-10
MSRB3	331.284485555587	-1.36189625243422	0.198645729514449	-6.84035376420134	7.89978524455573e-12	3.51253178464746e-10
TTC5	470.651525638058	1.11159200227527	0.162412951800313	6.83694140523569	8.09018110964138e-12	3.58632107014405e-10
SEMA6B	256.899902090977	-1.60915253840812	0.234880064465681	-6.8270214850578	8.66957160287492e-12	3.83158506412601e-10
ASAP2	1547.29060336473	0.810810409114097	0.119212028901592	6.800378327111	1.04344765750685e-11	4.59774999357298e-10
INTS1	5479.08380077907	0.667829841507663	0.0983560592049064	6.78972090816375	1.12350675271927e-11	4.93569298881731e-10
CHRD	113.063139736629	-1.7875177912996	0.260040276587131	-6.78668071187415	1.14742756758634e-11	5.02573274602819e-10
IPO9	10233.1116769924	0.594910387736849	0.0878116854405227	6.77476476478335	1.24608838922297e-11	5.44162349257993e-10
FRMPD1	812.460973159657	-1.00672537561525	0.148567678500991	-6.7726856413145	1.26413436275555e-11	5.50404851771876e-10
CDCA2	897.902647058123	0.967640451261962	0.142893209558408	6.76905079278711	1.29630031761001e-11	5.62740075748273e-10
GPATCH8	3253.94589638915	0.65069381721859	0.0968297630139042	6.7196498441037	1.82161772116635e-11	7.88454183559701e-10
ATP5C1	2405.84615302086	0.717093900136358	0.106720528926564	6.7187976961276	1.83230086207912e-11	7.90745604390792e-10
PROX1	245.013901993376	1.43287420640445	0.212514611439521	6.71806731793957	1.84150621507613e-11	7.92387703630852e-10
ATP8A2	145.040794565898	-1.6038331699845	0.236865582065287	-6.71685010496734	1.8569481278404e-11	7.96695902918194e-10
CDC14B	499.308082760837	1.07816832725156	0.160695514103904	6.70288269795612	2.04347502823827e-11	8.74166445753358e-10
TXNDC16	1029.87938709449	0.880289076562013	0.131313236972045	6.70178580329735	2.05887688111185e-11	8.78194781295178e-10
SCN1B	348.789592280213	-1.26556678971132	0.188507085390604	-6.70005921410579	2.08335101466661e-11	8.83992624934854e-10
TRIB1	2480.07923887873	0.839695035807903	0.125313299643441	6.69997732470808	2.0845188320552e-11	8.83992624934854e-10
LYN	450.630894046485	-1.12932510987418	0.168405308878656	-6.69806281403645	2.11200487900829e-11	8.93067653881519e-10
NFIA	805.849521061146	0.913687217035195	0.136436191606048	6.69399451262407	2.17159563969694e-11	9.15627092565323e-10
TNNC1	75.5742715652431	-1.88621930901434	0.275172666574864	-6.69309296170606	2.18502231626441e-11	9.18648494170419e-10
MBNL3	2498.80118909647	0.674109099188552	0.101078464922995	6.66869519442185	2.58087629804637e-11	1.08197708346384e-09
ZNF185	220.920741466786	-1.6879216371744	0.253132935149234	-6.64378326822276	3.05732044486207e-11	1.27806446972824e-09
RPUSD3	814.808026422585	0.894522663269214	0.13475399004805	6.63561925181954	3.23142990183524e-11	1.34701053834172e-09
CRK	2374.47105886487	0.708885804403896	0.10689489734638	6.63102797040377	3.33357052626929e-11	1.38565100090508e-09
OLFM2	5417.88409002962	-0.650227987360643	0.0980661357423756	-6.63028967406394	3.35028738052216e-11	1.3886657269605e-09
MSMO1	693.39752184944	0.94640414573624	0.14283535804458	6.62213662893403	3.54043574499203e-11	1.46334686440192e-09
ITGA6	692.271131423135	-1.14611970524856	0.173056715065093	-6.61802560379363	3.6402798736961e-11	1.50038838726806e-09
PADI2	54.0090775083255	-2.00282742531718	0.289181315877504	-6.61267585705036	3.7743431960046e-11	1.55128677072761e-09
MYO10	3034.71256269002	-0.778586267032903	0.117806760773313	-6.60848071934535	3.88284095245851e-11	1.59142249428558e-09
ZNF608	836.07817669025	0.894047606094674	0.135430621335848	6.59880013932895	4.14498637449253e-11	1.69413328893952e-09
ST6GALNAC5	522.811862170394	1.02650451351196	0.155438232647017	6.59815700068175	4.16300292362123e-11	1.69677060828595e-09
COPS7B	1362.9965136718	0.782386308217861	0.118673374465808	6.59165556273772	4.34948748399389e-11	1.76298425007299e-09
KCNQ5	1843.22149057621	0.717454266922062	0.108827619465308	6.59182155944426	4.34462597559845e-11	1.76298425007299e-09
LCMT1	682.894428864429	1.00149470808163	0.151890978259012	6.58961904741483	4.40956538873263e-11	1.78241192696622e-09
ACOX1	1656.69481037968	0.759218263382387	0.115374284712431	6.57951093009835	4.71998213432725e-11	1.90264554552153e-09
PARN	1025.72519490219	0.890076969682234	0.135349836025491	6.57417243356455	4.89245081487727e-11	1.96676522758066e-09
RAB39A	470.839858394501	1.0474933640146	0.159242197514846	6.57136106604136	4.98573944366826e-11	1.99879111630996e-09
FAM65A	2214.8572845765	0.691818795511205	0.105449876123155	6.56009539966513	5.37733652159885e-11	2.14990895862179e-09
ITGA9	157.764289493162	-1.67938782992366	0.254423413724788	-6.55929174873609	5.40639370226282e-11	2.15565257590495e-09
PITPNM1	3333.88214010951	0.690561441555793	0.105326257344491	6.55600721798923	5.52675571471342e-11	2.19767172363116e-09
DRD2	1418.95356149222	-0.969413337808467	0.147866451667905	-6.55437816868387	5.58742091847001e-11	2.2157899226138e-09
CLCN5	713.359969743396	0.96608411791494	0.147534142718705	6.54482241477095	5.9566124469242e-11	2.35583219497894e-09
KCNAB3	273.77962008209	1.25334598559478	0.191163089585447	6.54006940482977	6.14902905736373e-11	2.4253952515779e-09
DHCR24	15449.4881190459	0.562537619369065	0.0860988829603488	6.53357223378388	6.42191985703337e-11	2.51948743481954e-09
PIP5K1C	4133.79150634426	0.6295812517721	0.0963551037371453	6.53375090941284	6.41425922329411e-11	2.51948743481954e-09
TMEM170B	1895.53380148977	0.726412010022488	0.111192259529803	6.53220520392927	6.48082749777076e-11	2.53581818332774e-09
CD19	483.474333567248	-1.83516581157633	0.286763459174867	-6.52918162240797	6.61300217630557e-11	2.58065374821627e-09
TCF4	680.141145690484	0.974650469730868	0.14923215932762	6.52742041399064	6.69120401275974e-11	2.6042449994489e-09
NIPAL3	1229.7194211064	-0.850827714416565	0.130505276572685	-6.51798998683615	7.12557476676179e-11	2.76596715747872e-09
SBK1	1372.66455354909	0.763670547137594	0.117198368197294	6.51490327062058	7.27365150056336e-11	2.815997057197e-09
GADD45A	1092.48953426949	0.830982150294405	0.127579829140333	6.51174649084078	7.42820090576967e-11	2.86826294448311e-09
